,Date,Open_BOM500002,Open_BOM500003,Open_BOM500008,Open_BOM500009,Open_BOM500010,Open_BOM500012,Open_BOM500013,Open_BOM500014,Open_BOM500020,Open_BOM500023,High_BOM500002,High_BOM500003,High_BOM500008,High_BOM500009,High_BOM500010,High_BOM500012,High_BOM500013,High_BOM500014,High_BOM500020,High_BOM500023,Low_BOM500002,Low_BOM500003,Low_BOM500008,Low_BOM500009,Low_BOM500010,Low_BOM500012,Low_BOM500013,Low_BOM500014,Low_BOM500020,Low_BOM500023,Close_BOM500002,Close_BOM500003,Close_BOM500008,Close_BOM500009,Close_BOM500010,Close_BOM500012,Close_BOM500013,Close_BOM500014,Close_BOM500020,Close_BOM500023,WAP_BOM500002,WAP_BOM500003,WAP_BOM500008,WAP_BOM500009,WAP_BOM500010,WAP_BOM500012,WAP_BOM500013,WAP_BOM500014,WAP_BOM500020,WAP_BOM500023,No. of Shares_BOM500002,No. of Shares_BOM500003,No. of Shares_BOM500008,No. of Shares_BOM500009,No. of Shares_BOM500010,No. of Shares_BOM500012,No. of Shares_BOM500013,No. of Shares_BOM500014,No. of Shares_BOM500020,No. of Shares_BOM500023,No. of Trades_BOM500002,No. of Trades_BOM500003,No. of Trades_BOM500008,No. of Trades_BOM500009,No. of Trades_BOM500010,No. of Trades_BOM500012,No. of Trades_BOM500013,No. of Trades_BOM500014,No. of Trades_BOM500020,No. of Trades_BOM500023,Total Turnover_BOM500002,Total Turnover_BOM500003,Total Turnover_BOM500008,Total Turnover_BOM500009,Total Turnover_BOM500010,Total Turnover_BOM500012,Total Turnover_BOM500013,Total Turnover_BOM500014,Total Turnover_BOM500020,Total Turnover_BOM500023,Deliverable Quantity_BOM500002,Deliverable Quantity_BOM500003,Deliverable Quantity_BOM500008,Deliverable Quantity_BOM500009,Deliverable Quantity_BOM500010,Deliverable Quantity_BOM500012,Deliverable Quantity_BOM500013,Deliverable Quantity_BOM500014,Deliverable Quantity_BOM500020,Deliverable Quantity_BOM500023,% Deli. Qty to Traded Qty_BOM500002,% Deli. Qty to Traded Qty_BOM500003,% Deli. Qty to Traded Qty_BOM500008,% Deli. Qty to Traded Qty_BOM500009,% Deli. Qty to Traded Qty_BOM500010,% Deli. Qty to Traded Qty_BOM500012,% Deli. Qty to Traded Qty_BOM500013,% Deli. Qty to Traded Qty_BOM500014,% Deli. Qty to Traded Qty_BOM500020,% Deli. Qty to Traded Qty_BOM500023,Spread H-L_BOM500002,Spread H-L_BOM500003,Spread H-L_BOM500008,Spread H-L_BOM500009,Spread H-L_BOM500010,Spread H-L_BOM500012,Spread H-L_BOM500013,Spread H-L_BOM500014,Spread H-L_BOM500020,Spread H-L_BOM500023,Spread C-O_BOM500002,Spread C-O_BOM500003,Spread C-O_BOM500008,Spread C-O_BOM500009,Spread C-O_BOM500010,Spread C-O_BOM500012,Spread C-O_BOM500013,Spread C-O_BOM500014,Spread C-O_BOM500020,Spread C-O_BOM500023,Gross_Purchases,Gross_Sales,Net_Investment_INR,Net_Investment_USD,Conversion_Rate,High,Low,Open,Close,Volume,Adj Close
152,2017-08-11,1337.0,175.1,792.0,7.7,1700.0,24.9,21.5,3.5,68.9,130.0,1347.7,187.0,809.8,8.0,1706.2,24.9,24.0,3.6,72.6,131.775,1292.1,170.1,758.1,7.4,1680.7,22.9,20.1,3.4,66.6,128.775,1336.25,181.75,800.75,7.44,1694.15,24.1,23.65,3.4,70.75,129.65,1321.8,176.36,804.83,7.72,1689.79,23.93,22.66,3.47,70.55,129.495,8451.0,52374.0,826261.0,27414.0,124657.0,46695.0,101576.0,25262.0,1638751.0,110.5,861.0,894.0,1040.0,63.0,2732.0,121.0,332.0,15.0,3453.0,5.0,11170547.0,9236932.0,664999469.0,211750.0,210643556.0,1117181.0,2301927.0,87638.0,115617979.0,14313.5,1566.0,12831.0,806604.0,21394.0,56397.0,36142.0,46887.0,25262.0,780645.0,83.5,18.53,24.5,97.62,78.04,45.24,77.4,46.16,100.0,47.64,74.465,55.6,16.9,51.7,0.6,25.5,2.0,3.9,0.2,6.0,3.0,-0.75,6.65,8.75,-0.26,-5.85,-0.8,2.15,-0.1,1.85,-0.3500000000000001,4395.19,5512.31,-1117.12,-174.7,63.9437,21911.08984375,21842.740234375,21883.3203125,21858.3203125,237790000.0,21858.3203125
153,2017-08-14,1351.0,183.8,802.0,7.6,1700.0,25.5,23.7,3.45,70.75,130.0,1355.0,189.7,817.35,7.6,1745.0,28.5,24.4,3.5,75.75,133.55,1340.05,182.9,801.0,7.2,1691.6,24.2,23.0,3.39,70.75,130.0,1347.35,189.3,810.65,7.3,1714.4,28.3,23.35,3.46,74.9,131.75,1347.83,186.79,805.16,7.47,1732.57,27.67,23.5,3.47,73.63,130.22,3216.0,36586.0,879940.0,22229.0,188311.0,172724.0,40779.0,21126.0,374345.0,116.0,429.0,462.0,1338.0,37.0,3970.0,453.0,202.0,23.0,2108.0,6.0,4334636.0,6833907.0,708492979.0,165985.0,326261095.0,4779182.0,958198.0,73321.0,27563223.0,15106.0,1182.0,20405.0,858009.0,21440.0,142173.0,131735.0,19058.0,21126.0,68368.0,112.0,36.75,55.77,97.51,96.45,75.5,76.27,46.73,100.0,18.26,96.55,14.95,6.8,16.35,0.4,53.4,4.3,1.4,0.11,5.0,3.55,-3.65,5.5,8.65,-0.3,14.4,2.8,-0.35,0.01,4.15,1.75,4131.85,5963.69,-1831.84,-285.47,64.1693,22019.23046875,21945.640625,21945.640625,21993.7109375,235030000.0,21993.7109375
154,2017-08-16,1356.85,188.05,815.0,7.5,1720.35,27.6,23.7,3.63,75.1,127.45,1374.95,189.8,831.75,7.75,1758.35,28.2,23.7,3.63,76.5,128.25,1335.0,186.9,808.3,7.33,1719.5,27.3,23.0,3.31,74.25,127.4,1360.5,189.15,813.35,7.4,1741.55,27.65,23.2,3.41,75.9,128.25,1347.68,189.0,820.83,7.43,1737.21,27.79,23.23,3.39,75.43,127.84,11233.0,62837.0,23537.0,11685.0,1113135.0,26452.0,16371.0,8887.0,466137.0,427.0,899.0,443.0,1660.0,36.0,2212.0,141.0,88.0,20.0,1836.0,4.0,15138525.0,11875905.0,19319850.0,86823.0,1933746195.0,735208.0,380234.0,30122.0,35162195.0,54587.0,1397.0,35553.0,6805.0,10885.0,1075838.0,16689.0,5995.0,8887.0,58095.0,227.0,12.44,56.58,28.91,93.15,96.65,63.09,36.62,100.0,12.46,53.16,39.95,2.9,23.45,0.42,38.85,0.9,0.7,0.32,2.25,0.85,3.65,1.1,-1.65,-0.1,21.2,0.05,-0.5,-0.22,0.8,0.8,6575.92,9625.04,-3049.12,-476.24,64.0253,22085.7109375,22002.470703125,22031.9296875,22024.869140625,264920000.0,22024.869140625
155,2017-08-17,1360.85,188.5,817.1,7.35,1749.45,27.95,25.0,3.5,75.05,133.8,1374.0,189.5,819.9,7.8,1765.0,27.95,25.0,3.53,80.15,137.9,1351.0,187.5,805.05,7.25,1721.0,27.5,23.3,3.25,75.05,129.0,1368.6,188.55,807.45,7.57,1758.15,27.6,23.6,3.53,78.7,133.0,1365.24,188.87,810.42,7.49,1740.17,27.63,23.7,3.44,78.05,133.11,4148.0,54515.0,10236.0,22935.0,93757.0,64321.0,50038.0,11364.0,627739.0,478.0,529.0,441.0,427.0,44.0,2894.0,165.0,196.0,25.0,2820.0,19.0,5663027.0,10296412.0,8295431.0,171679.0,163153205.0,1777279.0,1186040.0,39103.0,48992379.0,63627.0,708.0,29616.0,5080.0,20478.0,41757.0,52856.0,18556.0,11364.0,95835.0,335.0,17.07,54.33,49.63,89.29,44.54,82.18,37.08,100.0,15.27,70.08,23.0,2.0,14.85,0.55,44.0,0.45,1.7,0.28,5.1,8.9,7.75,0.05,-9.65,0.22,8.7,-0.35,-1.4,0.03,3.65,-0.8,7766.56,10249.395,-2482.835,-387.28499999999997,64.13405,21984.740234375,21750.3203125,21984.740234375,21750.73046875,311030000.0,21750.73046875
156,2017-08-18,1354.4,188.5,806.0,7.27,1758.0,27.0,22.1,3.37,77.2,133.8,1377.0,189.5,806.0,7.85,1758.0,27.5,23.6,3.38,78.9,134.0,1336.0,187.45,735.0,7.27,1727.05,26.75,22.1,3.36,76.45,133.8,1363.0,188.2,796.5,7.68,1735.05,27.05,23.2,3.38,77.65,134.0,1350.32,189.04,797.6,7.56,1734.99,27.09,23.09,3.38,77.69,133.8,5649.0,43738.0,39668.0,16999.0,501623.0,34752.0,18641.0,9809.0,439762.0,5.0,423.0,351.0,9060.0,41.0,2561.0,93.0,87.0,28.0,1962.0,2.0,7627954.0,8268342.0,31639372.0,128471.0,870312526.0,941597.0,430502.0,33109.0,34165654.0,669.0,1237.0,33474.0,21917.0,16549.0,470867.0,27899.0,10214.0,9809.0,60563.0,5.0,21.9,76.53,55.25,97.35,93.87,80.28,54.79,100.0,13.77,100.0,41.0,2.05,71.0,0.58,30.95,0.75,1.5,0.02,2.45,0.2,8.6,-0.3,-9.5,0.41,-22.95,0.05,1.1,0.01,0.45,0.2,8957.2,10873.75,-1916.55,-298.33,64.2428,21793.349609375,21641.630859375,21724.880859375,21674.509765625,309070000.0,21674.509765625
157,2017-08-21,1382.8,188.5,805.0,7.63,1736.0,27.5,23.9,3.4,77.7,131.0,1382.8,192.85,805.0,7.88,1745.25,29.15,23.9,3.4,78.1,131.0,1337.85,187.3,750.1,7.21,1730.0,26.75,22.45,3.22,75.4,128.8,1351.65,190.05,759.95,7.46,1738.9,28.85,22.65,3.22,75.7,130.5,1359.02,189.21,768.52,7.6,1737.29,28.29,22.83,3.37,76.84,129.39,1747.0,59203.0,54697.0,6949.0,57292.0,128502.0,34455.0,7896.0,317154.0,100.0,256.0,483.0,2330.0,21.0,1273.0,282.0,181.0,7.0,1220.0,6.0,2374201.0,11201538.0,42035582.0,52831.0,99532544.0,3635058.0,786690.0,26585.0,24369163.0,12939.0,504.0,46169.0,19166.0,6800.0,29126.0,104906.0,23750.0,7896.0,52974.0,75.0,28.85,77.98,35.04,97.86,50.84,81.64,68.93,100.0,16.7,75.0,44.95,5.55,54.9,0.67,15.25,2.4,1.45,0.18,2.7,2.2,-31.15,1.55,-45.05,-0.17,2.9,1.35,-1.25,-0.18,-2.0,-0.5,4988.02,6883.31,-1895.29,-295.66,64.1048,21718.740234375,21600.33984375,21671.359375,21703.75,277880000.0,21703.75
158,2017-08-22,1356.0,190.5,760.0,7.16,1738.4,29.2,23.1,3.25,76.0,129.05,1361.0,190.55,768.3,7.45,1755.45,31.0,23.1,3.25,76.95,129.05,1327.6,184.0,725.0,7.15,1736.45,28.0,21.75,3.06,73.0,128.0,1350.85,188.4,758.55,7.27,1749.9,30.3,21.9,3.06,73.75,128.25,1339.02,187.65,759.4,7.33,1745.58,29.67,22.12,3.06,74.7,128.5,3132.0,47037.0,29934.0,17995.0,93917.0,137376.0,26640.0,33803.0,237129.0,6.0,333.0,717.0,1042.0,34.0,1697.0,365.0,168.0,21.0,1148.0,3.0,4193811.0,8826589.0,22731970.0,131925.0,163939483.0,4076625.0,589387.0,103439.0,17712628.0,771.0,735.0,24961.0,8968.0,16991.0,55003.0,128807.0,14528.0,33803.0,49592.0,2.0,23.47,53.07,29.96,94.42,58.57,93.76,54.53,100.0,20.91,33.33,33.4,6.55,43.3,0.3,19.0,3.0,1.35,0.19,3.95,1.05,-5.15,-2.1,-1.45,0.11,11.5,1.1,-1.2,-0.19,-2.25,-0.8,3693.07,6100.04,-2406.97,-375.93,64.0285,21912.830078125,21738.130859375,21739.779296875,21899.890625,244980000.0,21899.890625
159,2017-08-23,1354.0,189.0,764.85,7.07,1754.0,30.5,22.2,2.91,74.8,133.95,1361.6,189.25,770.95,7.7,1768.0,32.5,22.55,3.1,79.6,135.0,1347.35,184.1,752.45,7.05,1748.5,30.0,21.75,2.91,74.1,127.0,1354.1,185.65,765.4,7.23,1762.85,31.75,22.05,2.91,79.1,128.9,1352.49,186.75,762.75,7.19,1760.44,31.83,22.11,2.97,78.19,131.86,3177.0,68672.0,21233.0,51453.0,40509.0,247719.0,23450.0,32717.0,560663.0,107.0,292.0,683.0,910.0,75.0,1402.0,637.0,100.0,76.0,3322.0,11.0,4296854.0,12824581.0,16195528.0,369715.0,71313843.0,7884744.0,518537.0,97018.0,43835707.0,14109.0,1685.0,27756.0,4177.0,36669.0,14864.0,207920.0,15131.0,31371.0,122518.0,57.0,53.04,40.42,19.67,71.27,36.69,83.93,64.52,95.89,21.85,53.27,14.25,5.15,18.5,0.65,19.5,2.5,0.8,0.19,5.5,8.0,0.1,-3.35,0.55,0.16,8.85,1.25,-0.15,0.0,4.3,-5.05,3468.64,4192.44,-723.8,-112.9,64.1099,21866.66015625,21808.390625,21850.26953125,21812.08984375,234810000.0,21812.08984375
160,2017-08-24,1357.0,186.4,775.0,7.35,1771.8,32.0,22.0,2.91,79.6,125.6,1360.05,189.0,783.45,7.8,1771.8,32.45,22.1,2.95,85.5,125.6,1332.65,185.0,765.0,7.24,1748.0,31.15,21.5,2.81,79.6,125.2,1350.5,186.35,778.55,7.68,1755.9,32.05,21.8,2.93,84.9,125.2,1342.98,187.81,779.85,7.57,1758.56,31.82,21.7,2.83,83.43,125.4,6248.0,95464.0,359912.0,21916.0,33627.0,137986.0,49335.0,5571.0,948956.0,100.0,411.0,529.0,1012.0,38.0,989.0,371.0,197.0,19.0,5844.0,2.0,8390921.0,17928982.0,280676147.0,165977.0,59135204.0,4390852.0,1070812.0,15789.0,79172679.0,12540.0,1732.0,72090.0,344481.0,19816.0,10627.0,113780.0,23706.0,5571.0,268853.0,50.0,27.72,75.52,95.71,90.42,31.6,82.46,48.05,100.0,28.33,50.0,27.4,4.0,18.45,0.56,23.8,1.3,0.6,0.14,5.9,0.4,-6.5,-0.05,3.55,0.33,-15.9,0.05,-0.2,0.02,5.3,-0.4,4077.06,5011.92,-934.86,-145.78,64.1272,21870.109375,21765.8203125,21839.900390625,21783.400390625,228480000.0,21783.400390625
161,2017-08-28,1358.8,188.5,778.6,7.75,1757.0,32.05,23.0,3.0,85.7,125.15,1371.9,189.0,787.25,8.1,1783.8,32.05,23.95,3.0,94.45,125.15,1348.0,183.5,769.4,7.62,1757.0,31.25,22.75,2.79,85.1,124.2,1361.7,184.7,772.05,7.65,1766.75,31.35,23.95,2.89,92.0,124.2,1361.29,186.75,782.28,7.71,1768.62,31.77,23.86,2.88,91.67,124.77,2831.0,595356.0,535120.0,18360.0,73856.0,58889.0,298130.0,23825.0,2754304.0,65.0,336.0,849.0,2162.0,43.0,2633.0,186.0,591.0,43.0,16186.0,4.0,3853808.0,111184910.0,418613067.0,141594.0,130623366.0,1870668.0,7112597.0,68507.0,252478389.0,8110.0,657.0,501596.0,511553.0,16360.0,48422.0,49281.0,153418.0,20076.0,581622.0,45.0,23.21,84.25,95.6,89.11,65.56,83.68,51.46,84.26,21.12,69.23,23.9,5.5,17.85,0.48,26.8,0.8,1.2,0.21,9.35,0.95,2.9,-3.8,-6.55,-0.1,9.75,-0.7,0.95,-0.11,6.3,-0.95,4283.65,4851.47,-567.82,-88.62,64.0676,21861.490234375,21767.939453125,21832.5,21808.400390625,218740000.0,21808.400390625
162,2017-08-29,1350.0,183.0,771.0,7.85,1764.8,31.4,23.95,2.95,91.4,125.2,1362.9,189.85,771.0,7.85,1764.8,31.6,24.8,2.95,97.0,125.25,1349.9,182.1,750.0,7.45,1723.75,30.0,22.9,2.82,88.1,125.2,1352.8,188.95,764.2,7.47,1727.85,30.5,23.1,2.82,93.6,125.25,1351.72,186.01,764.26,7.57,1731.06,30.86,23.71,2.83,93.91,125.0,2317.0,27292.0,15181.0,4208.0,100495.0,20683.0,83741.0,3331.0,2650546.0,4.0,185.0,472.0,707.0,10.0,2576.0,88.0,469.0,19.0,14500.0,2.0,3131934.0,5076556.0,11602272.0,31855.0,173963153.0,638257.0,1985480.0,9434.0,248915373.0,500.0,1605.0,12004.0,5772.0,4208.0,33166.0,16012.0,36942.0,3180.0,430584.0,2.0,69.27,43.98,38.02,100.0,33.0,77.42,44.11,95.47,16.25,50.0,13.0,7.75,21.0,0.4,41.05,1.6,1.9,0.13,8.9,0.05,2.8,5.95,-6.8,-0.38,-36.95,-0.9,-0.85,-0.13,2.2,0.05,5987.41,5900.71,86.7,13.57,63.8701,21879.220703125,21673.580078125,21718.0,21865.369140625,227340000.0,21865.369140625
163,2017-08-30,1353.0,189.85,771.0,7.3,1730.55,31.1,23.15,2.8,95.0,124.8,1367.0,190.1,783.9,7.79,1770.0,31.4,25.4,2.93,107.4,124.8,1340.0,188.25,765.0,7.3,1730.55,30.25,23.0,2.76,94.6,122.0,1347.3,189.65,782.95,7.57,1759.4,30.6,25.35,2.82,104.4,122.05,1347.11,189.53,782.59,7.56,1757.45,30.65,25.12,2.84,102.34,124.1,3118.0,52911.0,262485.0,5828.0,48645.0,21378.0,260861.0,23188.0,5269507.0,1950.0,299.0,180.0,639.0,28.0,1959.0,99.0,699.0,35.0,26352.0,8.0,4200286.0,10028468.0,205418239.0,44077.0,85491194.0,655224.0,6554053.0,65903.0,539288428.0,242003.0,735.0,47752.0,252178.0,4945.0,24405.0,18395.0,123407.0,18305.0,948264.0,1853.0,23.57,90.25,96.07,84.85,50.17,86.05,47.31,78.94,18.0,95.03,27.0,1.85,18.9,0.49,39.45,1.15,2.4,0.17,12.8,2.8,-5.7,-0.2,11.95,0.27,28.85,-0.5,2.2,0.02,9.4,-2.75,4711.33,4660.39,50.94,7.95,64.0174,21914.259765625,21839.470703125,21859.759765625,21892.4296875,242840000.0,21892.4296875
164,2017-08-31,1356.45,188.45,783.0,7.95,1769.7,29.9,25.7,2.92,104.3,121.75,1356.45,196.0,784.2,8.1,1780.0,30.8,26.45,2.92,114.8,126.8,1335.05,188.45,774.75,7.65,1746.35,29.45,24.35,2.68,103.45,121.75,1343.75,189.25,777.95,8.03,1775.45,29.6,25.9,2.8,114.8,123.5,1340.56,189.89,778.54,7.98,1763.23,30.02,25.5,2.76,110.31,122.38,10685.0,57019.0,12337.0,41572.0,85705.0,39872.0,83688.0,27768.0,3720348.0,213.0,688.0,237.0,657.0,82.0,2592.0,112.0,347.0,43.0,20598.0,4.0,14323898.0,10827462.0,9604850.0,331867.0,151117458.0,1197055.0,2134422.0,76515.0,410383188.0,26068.0,2148.0,48273.0,2483.0,40443.0,23437.5,39872.0,111136.0,27639.0,773525.5,1426.5,31.91,84.66,20.13,97.28,54.675,100.0,50.445,99.54,16.78,60.665,21.4,7.55,9.45,0.45,33.65,1.35,2.1,0.24,11.35,5.05,-12.7,0.8,-5.05,0.08,5.75,-0.3,0.2,-0.12,10.5,1.75,4222.48,4122.75,99.73,15.59,63.9431,21985.759765625,21910.5,21936.009765625,21948.099609375,376790000.0,21948.099609375
165,2017-09-01,1360.0,188.0,785.0,8.0,1777.0,30.0,26.35,2.9,117.0,127.0,1372.0,190.05,802.0,8.0,1777.0,30.0,28.45,2.9,125.8,132.4,1325.0,188.0,782.55,7.5,1752.0,29.0,25.55,2.66,116.5,123.0,1332.45,189.95,798.8,7.66,1759.2,29.55,27.6,2.69,122.45,124.05,1346.53,189.93,794.52,7.83,1762.08,29.46,27.32,2.75,121.94,125.22,8848.0,74165.0,20870.0,8548.0,37969.0,27230.0,184513.0,25479.0,3849106.0,3803.0,668.0,169.0,998.0,36.0,1142.0,107.0,760.0,48.0,22403.0,16.0,11914086.0,14085925.0,16581591.0,66949.0,66904311.0,802215.0,5041257.0,70133.0,469354108.0,476200.0,3561.0,68702.0,5966.0,7747.0,22470.0,27230.0,98865.0,18335.0,598787.0,1000.0,40.25,92.63,28.59,90.63,59.18,100.0,53.58,71.96,15.56,26.3,47.0,2.05,19.45,0.5,25.0,1.0,2.9,0.24,9.3,9.4,-27.55,1.95,13.8,-0.34,-17.8,-0.45,1.25,-0.21,5.45,-2.95,8415.62,8009.4,406.22,63.45,64.0154,22038.970703125,21974.91015625,21981.76953125,21987.560546875,256240000.0,21987.560546875
166,2017-09-04,1339.95,188.5,804.5,7.61,1760.0,28.85,27.0,2.75,122.45,125.75,1342.5,190.5,804.5,7.61,1760.0,30.4,27.9,2.82,134.65,125.75,1298.35,186.35,779.3,7.32,1741.95,28.85,26.25,2.6,118.6,122.0,1315.55,189.75,786.3,7.43,1755.55,29.8,26.25,2.79,134.65,122.35,1313.88,188.78,791.07,7.46,1750.94,30.0,26.46,2.77,128.94,123.86,7198.0,132975.0,10098.0,34356.0,57394.0,46497.0,106477.0,19284.0,5201937.0,1154.0,677.0,816.0,487.0,61.0,2205.0,116.0,275.0,36.0,26656.0,12.0,9457324.0,25102844.0,7988199.0,256215.0,100493360.0,1395078.0,2816900.0,53410.0,670746873.0,142933.0,3076.0,64428.0,3233.0,32286.0,24590.0,46497.0,81439.0,18477.0,632393.0,1000.0,42.73,48.45,32.02,93.97,42.84,100.0,76.49,95.82,12.16,86.66,44.15,4.15,25.2,0.29,18.05,1.55,1.65,0.22,16.05,3.75,-24.4,1.25,-18.2,-0.18,-4.45,0.95,-0.75,0.04,12.2,-3.4,3191.9,3938.49,-746.59,-116.7,63.9804,21980.0302734375,21842.2705078125,21947.0693359375,21870.435546875,294540000.0,21870.435546875
167,2017-09-05,1302.0,189.95,784.0,7.4,1750.0,29.8,26.25,2.89,140.0,121.65,1365.0,192.55,805.9,7.5,1771.9,30.35,26.45,2.89,141.35,121.95,1302.0,182.85,784.0,7.33,1750.0,28.9,25.8,2.75,134.0,117.5,1341.75,184.8,797.75,7.4,1767.0,30.0,26.1,2.75,139.15,119.0,1336.82,188.8,797.94,7.47,1760.95,30.12,26.08,2.76,140.13,120.12,13680.0,285333.0,14923.0,14211.0,31446.0,34334.0,29241.0,8118.0,4187661.0,3917.0,1027.0,2543.0,726.0,29.0,877.0,84.0,138.0,16.0,15850.0,21.0,18287682.0,53871307.0,11907630.0,106202.0,55374696.0,1034049.0,762560.0,22403.0,586819513.0,470504.0,2139.0,99365.0,3454.0,13011.0,19541.0,34334.0,16599.0,8018.0,501566.0,2850.0,15.64,34.82,23.15,91.56,62.14,100.0,56.77,98.77,11.98,72.76,63.0,9.7,21.9,0.17,21.9,1.45,0.65,0.14,7.35,4.45,39.75,-5.15,13.75,0.0,17.0,0.2,-0.15,-0.14,-0.85,-2.65,2235.42,3082.73,-847.31,-132.3,64.0468,21921.08984375,21709.630859375,21912.369140625,21753.310546875,332840000.0,21753.310546875
168,2017-09-06,1321.45,186.0,798.5,7.28,1756.4,30.95,25.0,2.85,138.8,117.0,1341.0,206.25,798.5,7.5,1776.6,31.5,27.0,2.86,146.1,120.8,1314.0,184.85,758.0,7.22,1748.55,29.5,25.0,2.75,136.5,115.1,1335.15,201.2,787.55,7.43,1774.85,31.5,26.5,2.85,146.1,117.55,1325.13,198.62,789.74,7.38,1767.53,31.15,26.23,2.84,144.07,115.68,5509.0,454879.0,9074.0,21400.0,56801.0,50323.0,53423.0,9172.0,1292667.0,2958.0,509.0,4715.0,438.0,33.0,2599.0,155.0,249.0,16.0,7236.0,14.0,7300124.0,90349211.0,7166066.0,157916.0,100397483.0,1567367.0,1401105.0,26022.0,186233424.0,342172.0,1067.0,106946.0,3038.0,18900.0,29958.0,50323.0,25973.0,9017.0,276873.0,2706.0,19.37,23.51,33.48,88.32,52.74,100.0,48.62,98.31,21.42,91.48,27.0,21.4,40.5,0.28,28.05,2.0,2.0,0.11,9.6,5.7,13.7,15.2,-10.95,0.15,18.45,0.55,1.5,0.0,7.3,0.55,2712.31,3074.16,-361.85,-56.44,64.1164,21849.240234375,21794.0703125,21815.759765625,21807.640625,318760000.0,21807.640625
169,2017-09-07,1331.95,203.0,803.0,7.5,1773.1,33.05,26.15,2.86,150.0,117.55,1362.2,224.35,803.0,8.1,1788.0,33.05,27.0,2.99,153.4,117.55,1329.45,202.05,778.85,7.44,1757.1,32.25,25.2,2.86,150.0,117.55,1340.9,214.8,780.95,7.7,1778.85,33.05,26.3,2.99,153.4,117.55,1345.88,215.25,786.51,7.73,1772.91,33.03,25.69,2.97,152.84,117.0,6545.0,573415.0,8364.0,37748.0,49433.0,174957.0,159561.0,20592.0,588247.0,1.0,656.0,8171.0,479.0,65.0,1704.0,308.0,483.0,27.0,2483.0,1.0,8808770.0,123426273.0,6578395.0,291693.0,87640098.0,5778425.0,4099137.0,61140.0,89906414.0,117.0,1715.0,130859.0,2986.0,32347.0,16077.0,174957.0,72789.0,20592.0,206417.0,1.0,26.2,22.82,35.7,85.69,32.52,100.0,45.62,100.0,35.09,100.0,32.75,22.3,24.15,0.66,30.9,0.8,1.8,0.13,3.4,0.0,8.95,11.8,-22.05,0.2,5.75,0.0,0.15,0.13,3.4,0.0,3058.82,4347.81,-1288.99,-200.73,64.2146,21850.009765625,21745.7109375,21820.380859375,21784.779296875,333810000.0,21784.779296875
170,2017-09-08,1352.35,216.8,780.85,7.7,1780.55,33.5,26.45,3.0,159.4,118.5,1370.0,217.9,803.25,7.78,1788.9,34.7,26.5,3.13,161.05,126.0,1332.6,208.25,770.0,7.2,1771.0,32.5,25.3,3.0,152.95,118.0,1340.95,212.1,795.6,7.48,1778.25,34.65,25.4,3.13,156.4,122.15,1349.14,212.79,790.95,7.52,1782.25,34.23,25.81,3.12,158.91,120.85,4977.0,104501.0,44669.0,38736.0,34598.0,241946.0,23986.0,30160.0,2861126.0,3516.0,491.0,1675.0,2321.0,51.0,2190.0,605.0,137.0,24.0,14040.0,42.0,6714655.0,22236947.0,35331020.0,291469.0,61662159.0,8282263.0,619066.0,94213.0,454653421.0,424923.0,1129.0,22311.0,21455.0,35507.0,16819.0,241946.0,14676.0,29160.0,434755.0,2133.0,22.68,21.35,48.03,91.66,48.61,100.0,61.19,96.68,15.2,60.67,37.4,9.65,33.25,0.58,17.9,2.2,1.2,0.13,8.1,8.0,-11.4,-4.7,14.75,-0.22,-2.3,1.15,-1.05,0.13,-3.0,3.65,5233.65,5498.09,-264.44,-41.3,64.0276,21846.630859375,21731.119140625,21764.4296875,21797.7890625,289400000.0,21797.7890625
171,2017-09-11,1349.4,212.4,799.55,7.5,1785.0,35.6,25.85,3.13,157.05,124.7,1371.0,222.0,800.95,8.0,1795.0,35.65,26.15,3.28,161.2,127.0,1345.5,210.7,782.0,7.4,1776.85,34.0,25.3,3.13,148.6,119.25,1363.9,220.1,784.6,7.45,1781.35,34.75,25.4,3.28,149.0,121.0,1360.33,218.81,790.93,7.46,1787.0,34.52,25.7,3.27,152.97,123.33,9854.0,171703.0,28123.0,19109.0,40911.0,93979.0,78185.0,7464.0,1802125.0,1880.0,1857.0,3835.0,1963.0,60.0,1229.0,284.0,271.0,14.0,13123.0,22.0,13404683.0,37570180.0,22243457.0,142555.0,73108012.0,3243982.0,2009599.0,24443.0,275678968.0,231865.0,4527.0,65783.0,10750.0,12995.0,20940.0,93979.0,49087.0,7464.0,367844.0,898.0,45.94,38.31,38.22,68.0,51.18,100.0,62.78,100.0,20.41,47.77,25.5,11.3,18.95,0.6,18.15,1.65,0.85,0.15,12.6,7.75,14.5,7.7,-14.95,-0.05,-3.65,-0.85,-0.45,0.15,-8.05,-3.7,3722.71,3926.4,-203.69,-31.89,63.8664,22067.099609375,21927.7890625,21927.7890625,22057.369140625,312770000.0,22057.369140625
